customer_id,age_group,household_size,household_type,income_decile,income_level,residence_type,disposable_income,monthly_food_budget,mart_fresh_budget,price_sensitivity,freshness_sensitivity,basket_size_factor,visit_lambda_year,visit_frequency,preferred_category,pref_produce,pref_meat,pref_dairy,pref_deli,pref_cheese
CUS000170,50s,3~4,family,10,high,apartment,10674991,1005974,45269,0.3639,0.7347,1.11,38.9,low,produce,0.5432,0.2699,0.1237,0.034,0.0292
CUS000171,50s,2,couple,7,middle,apartment,4564124,524920,23621,0.3321,0.8272,1.0,157.0,high,produce,0.4966,0.1887,0.1258,0.094,0.0949
CUS000172,50s,3~4,family,4,middle,single_household,2650689,366388,16487,0.6136,0.8026,1.11,123.4,high,produce,0.5983,0.1309,0.1497,0.0905,0.0306
CUS000173,60_plus,3~4,family,9,high,apartment,6734142,613084,27589,0.4464,0.8605,1.11,128.2,high,produce,0.3164,0.1877,0.1902,0.1498,0.1558
CUS000174,60_plus,1,senior,6,middle,apartment,3778538,211163,9502,0.6462,0.8621,0.897,61.9,medium,produce,0.5271,0.2076,0.1731,0.0877,0.0044
CUS000175,60_plus,1,senior,7,middle,villa,4564124,283936,12777,0.3332,0.6397,0.897,54.3,low,produce,0.5551,0.1861,0.1764,0.0619,0.0204
CUS000176,50s,1,single,3,low,single_household,2039997,159329,7170,0.5816,0.7217,0.897,103.4,medium,produce,0.5238,0.2156,0.1596,0.0675,0.0335
CUS000177,50s,3~4,family,9,high,villa,6734142,663642,29864,0.4412,0.7684,1.11,117.0,high,produce,0.3518,0.3316,0.1308,0.167,0.0188
CUS000178,60_plus,1,senior,8,high,villa,5406144,379995,17100,0.3867,0.7886,0.897,73.7,medium,produce,0.4536,0.2261,0.1039,0.1868,0.0296
CUS000179,20s,1,single,3,low,single_household,2039997,222086,9994,0.5453,0.6189,0.897,142.8,high,meat,0.2433,0.284,0.1835,0.2578,0.0313
CUS000180,50s,3~4,family,7,middle,apartment,4564124,673765,30319,0.4983,0.8481,1.11,94.1,medium,produce,0.3084,0.2198,0.2613,0.0833,0.1272
CUS000181,60_plus,2,senior,1,low,apartment,597808,299937,13497,0.7524,0.7902,1.0,77.0,medium,produce,0.5096,0.2256,0.2453,0.0182,0.0013
CUS000182,60_plus,1,senior,2,low,single_household,1372460,142576,6416,0.7415,0.8838,0.897,83.2,medium,produce,0.3775,0.2417,0.1883,0.1334,0.0591
CUS000183,60_plus,3~4,family,8,high,villa,5406144,526674,23700,0.4637,0.9134,1.11,75.4,medium,produce,0.4345,0.3825,0.1073,0.0345,0.0413
CUS000184,60_plus,2,senior,1,low,apartment,597808,329110,14810,0.719,0.7061,1.0,67.6,medium,produce,0.4768,0.3222,0.1187,0.0328,0.0496
CUS000185,30s,1,single,2,low,single_household,1372460,172085,7744,0.5775,0.7034,0.897,21.9,low,meat,0.2138,0.3848,0.0943,0.1354,0.1717
CUS000186,60_plus,1,senior,3,low,apartment,2039997,193976,8729,0.7441,0.6847,0.897,79.1,medium,produce,0.5026,0.1877,0.2609,0.0305,0.0184
CUS000187,50s,2,couple,1,low,apartment,597808,325921,14666,0.8692,0.7085,1.0,58.6,medium,produce,0.4807,0.2185,0.2062,0.0779,0.0168
CUS000188,60_plus,2,senior,7,middle,apartment,4564124,433926,19527,0.4675,0.8734,1.0,65.3,medium,produce,0.4031,0.1625,0.3326,0.0544,0.0474
CUS000189,60_plus,1,senior,9,high,apartment,6734142,309025,13906,0.2574,0.69,0.897,81.3,medium,produce,0.5301,0.1019,0.1954,0.1143,0.0583
CUS000190,40s,5+,family,10,high,apartment,10674991,706195,31779,0.3834,0.7587,1.252,107.3,medium,produce,0.4576,0.1797,0.0769,0.1203,0.1655
CUS000191,40s,3~4,family,9,high,villa,6734142,629116,28310,0.3438,0.6904,1.11,45.8,low,produce,0.4256,0.2368,0.0972,0.1578,0.0826
CUS000192,40s,3~4,family,5,middle,apartment,3185740,469943,21147,0.6442,0.6819,1.11,74.7,medium,produce,0.2846,0.1929,0.2168,0.2582,0.0476
CUS000193,30s,1,single,2,low,villa,1372460,176569,7946,0.6451,0.7426,0.897,108.5,medium,produce,0.4738,0.1939,0.0937,0.1178,0.1208
CUS000194,50s,1,single,3,low,apartment,2039997,197643,8894,0.5123,0.8685,0.897,84.6,medium,produce,0.4452,0.2948,0.0592,0.1087,0.0922
CUS000195,40s,1,single,1,low,villa,597808,159364,7171,0.8607,0.828,0.897,39.8,low,produce,0.3718,0.1734,0.1387,0.1581,0.158
CUS000196,60_plus,2,senior,2,low,villa,1372460,331743,14928,0.6281,0.9338,1.0,55.1,medium,meat,0.2592,0.2744,0.1504,0.0513,0.2647
CUS000197,60_plus,1,senior,5,middle,apartment,3185740,181538,8169,0.5214,0.8364,0.897,111.6,high,produce,0.4147,0.3192,0.1374,0.0506,0.0782
CUS000198,60_plus,2,senior,3,low,apartment,2039997,355553,16000,0.5573,0.6966,1.0,105.2,medium,produce,0.4595,0.1769,0.2784,0.0704,0.0148
CUS000199,50s,2,couple,8,high,villa,5406144,517552,23290,0.3536,0.6338,1.0,64.5,medium,produce,0.4353,0.1617,0.2367,0.0475,0.1188
CUS000200,50s,3~4,family,10,high,apartment,10674991,880820,39637,0.2535,0.8669,1.11,114.3,high,meat,0.3579,0.3938,0.1716,0.0415,0.0352
CUS000201,40s,3~4,family,5,middle,villa,3185740,413037,18587,0.6513,0.6872,1.11,58.1,medium,produce,0.4444,0.2254,0.1341,0.1215,0.0745
CUS000202,30s,2,couple,4,middle,apartment,2650689,346330,15585,0.5512,0.7191,1.0,83.5,medium,meat,0.2764,0.2765,0.157,0.2309,0.0593
CUS000203,40s,2,couple,3,low,villa,2039997,364294,16393,0.653,0.7106,1.0,51.6,low,meat,0.3166,0.3681,0.1221,0.0903,0.103
CUS000204,30s,1,single,4,middle,single_household,2650689,201444,9065,0.6932,0.65,0.897,75.1,medium,deli,0.1669,0.2288,0.0716,0.4262,0.1066
CUS000205,40s,5+,family,6,middle,apartment,3778538,651175,29303,0.5119,0.7131,1.252,65.5,medium,meat,0.2151,0.2888,0.2104,0.1042,0.1815
CUS000206,30s,1,single,3,low,single_household,2039997,204539,9204,0.7577,0.7124,0.897,41.2,low,produce,0.3293,0.2759,0.1248,0.1877,0.0823
CUS000207,40s,2,couple,3,low,apartment,2039997,318548,14335,0.4621,0.7813,1.0,85.2,medium,produce,0.4998,0.2051,0.1483,0.112,0.0348
CUS000208,40s,3~4,family,5,middle,villa,3185740,433029,19486,0.5074,0.9293,1.11,96.8,medium,produce,0.3689,0.149,0.2867,0.0476,0.1477
CUS000209,30s,3~4,family,7,middle,single_household,4564124,676279,30433,0.3832,0.6027,1.11,106.0,medium,produce,0.4137,0.1542,0.1701,0.1325,0.1295
CUS000210,60_plus,5+,family,2,low,apartment,1372460,381275,17157,0.618,0.7589,1.252,94.1,medium,produce,0.6277,0.2477,0.0558,0.0472,0.0215
CUS000211,60_plus,3~4,family,3,low,apartment,2039997,411371,18512,0.6253,0.7377,1.11,39.3,low,produce,0.4439,0.3155,0.1754,0.0425,0.0227
CUS000212,60_plus,1,senior,2,low,apartment,1372460,148706,6692,0.6964,0.7526,0.897,51.7,low,meat,0.2803,0.3406,0.2037,0.1612,0.0142
CUS000213,50s,3~4,family,9,high,villa,6734142,664137,29886,0.4658,0.8039,1.11,62.8,medium,produce,0.2703,0.2533,0.1557,0.2585,0.0622
CUS000214,60_plus,1,senior,2,low,single_household,1372460,179919,8096,0.8316,0.7195,0.897,121.8,high,produce,0.327,0.2174,0.1703,0.278,0.0074
CUS000215,30s,1,single,8,high,apartment,5406144,311419,14014,0.3981,0.6874,0.897,174.6,high,produce,0.2719,0.2645,0.2592,0.0583,0.146
CUS000216,40s,3~4,family,9,high,villa,6734142,664606,29907,0.5137,0.803,1.11,68.4,medium,meat,0.3141,0.3241,0.1294,0.1208,0.1116
CUS000217,60_plus,1,senior,2,low,single_household,1372460,196517,8843,0.6028,0.8499,0.897,72.9,medium,produce,0.4358,0.3282,0.1618,0.0657,0.0085
CUS000218,40s,1,single,7,middle,apartment,4564124,312312,14054,0.4487,0.7407,0.897,75.3,medium,produce,0.32,0.179,0.1313,0.209,0.1607
CUS000219,20s,1,single,1,low,single_household,597808,141483,6367,0.896,0.4968,0.897,99.2,medium,produce,0.3478,0.14,0.244,0.2382,0.03
CUS000220,50s,2,couple,7,middle,apartment,4564124,501053,22547,0.4329,0.7504,1.0,63.5,medium,produce,0.4181,0.193,0.1221,0.1074,0.1594
CUS000221,50s,1,single,2,low,apartment,1372460,221519,9968,0.7822,0.6654,0.897,70.2,medium,produce,0.3402,0.284,0.1479,0.113,0.1149
CUS000222,50s,3~4,family,1,low,apartment,597808,306323,13785,0.788,0.6813,1.11,116.2,high,produce,0.411,0.2193,0.1743,0.1318,0.0636
CUS000223,60_plus,2,senior,5,middle,single_household,3185740,469922,21146,0.4591,0.71,1.0,81.6,medium,produce,0.718,0.0823,0.1352,0.0151,0.0495
CUS000224,40s,2,couple,4,middle,apartment,2650689,338050,15212,0.6567,0.5879,1.0,129.3,high,meat,0.2326,0.5125,0.0731,0.0963,0.0856
CUS000225,30s,1,single,10,high,single_household,10674991,376781,16955,0.3415,0.5993,0.897,90.3,medium,deli,0.18,0.2623,0.2105,0.322,0.0252
CUS000226,60_plus,1,senior,6,middle,villa,3778538,298682,13441,0.436,0.7942,0.897,56.4,medium,produce,0.4546,0.2201,0.2085,0.0642,0.0526
CUS000227,60_plus,1,senior,5,middle,villa,3185740,255542,11499,0.4768,0.7989,0.897,66.6,medium,produce,0.6049,0.1935,0.1031,0.0831,0.0153
CUS000228,50s,3~4,family,7,middle,villa,4564124,571151,25702,0.5286,0.8077,1.11,151.9,high,produce,0.4,0.3455,0.1157,0.1127,0.0261
CUS000229,60_plus,1,senior,2,low,apartment,1372460,174469,7851,0.663,0.6554,0.897,60.1,medium,produce,0.4004,0.3739,0.0998,0.0717,0.0542
CUS000230,30s,3~4,family,4,middle,villa,2650689,379102,17060,0.4879,0.7863,1.11,50.9,low,meat,0.2116,0.2903,0.2512,0.1227,0.1242
CUS000231,50s,2,couple,1,low,apartment,597808,307142,13821,0.7821,0.7591,1.0,69.3,medium,meat,0.2881,0.3789,0.2036,0.0589,0.0705
CUS000232,60_plus,1,senior,6,middle,single_household,3778538,247592,11142,0.4845,0.8065,0.897,74.4,medium,dairy,0.3472,0.1998,0.3918,0.03,0.0312
CUS000233,60_plus,2,senior,9,high,villa,6734142,546297,24583,0.3436,0.7176,1.0,111.2,high,produce,0.4367,0.2332,0.155,0.1442,0.0309
CUS000234,50s,3~4,family,5,middle,apartment,3185740,400083,18004,0.5292,0.7167,1.11,96.3,medium,meat,0.2909,0.4111,0.0592,0.1532,0.0856
CUS000235,50s,5+,family,8,high,villa,5406144,636947,28663,0.4677,0.8667,1.252,104.6,medium,produce,0.4975,0.1836,0.2151,0.0507,0.0531
CUS000236,40s,2,couple,7,middle,apartment,4564124,599592,26982,0.4771,0.716,1.0,31.3,low,dairy,0.2548,0.2537,0.382,0.0705,0.039
CUS000237,60_plus,3~4,family,6,middle,apartment,3778538,541933,24387,0.4387,0.8563,1.11,120.6,high,produce,0.4855,0.2577,0.1743,0.0282,0.0544
CUS000238,50s,3~4,family,9,high,apartment,6734142,547660,24645,0.398,0.7174,1.11,55.6,medium,produce,0.3582,0.2238,0.2619,0.0609,0.0951
CUS000239,50s,3~4,family,9,high,apartment,6734142,669211,30114,0.4444,0.8145,1.11,100.9,medium,produce,0.5095,0.1008,0.1703,0.0556,0.1638
CUS000240,60_plus,1,senior,2,low,single_household,1372460,182500,8213,0.6627,0.8941,0.897,85.5,medium,produce,0.5131,0.205,0.1844,0.0927,0.0048
CUS000241,40s,3~4,family,5,middle,villa,3185740,431316,19409,0.498,0.7405,1.11,71.5,medium,produce,0.323,0.293,0.1845,0.0732,0.1263
CUS000242,30s,3~4,family,6,middle,apartment,3778538,520925,23442,0.4592,0.742,1.11,113.8,high,produce,0.3455,0.3187,0.1351,0.1054,0.0952
CUS000243,30s,1,single,2,low,villa,1372460,190460,8571,0.7949,0.7404,0.897,53.3,low,dairy,0.2618,0.2699,0.278,0.1268,0.0635
CUS000244,50s,2,couple,6,middle,apartment,3778538,465167,20933,0.4706,0.9507,1.0,57.5,medium,dairy,0.2163,0.2687,0.3892,0.0646,0.0612
CUS000245,60_plus,3~4,family,8,high,apartment,5406144,559625,25183,0.3111,0.8291,1.11,77.2,medium,produce,0.5364,0.114,0.2369,0.0777,0.035
CUS000246,60_plus,1,senior,1,low,single_household,597808,141477,6366,0.8401,0.8215,0.897,94.9,medium,produce,0.4225,0.2495,0.1727,0.0692,0.0861
CUS000247,60_plus,2,senior,2,low,villa,1372460,358062,16113,0.7525,0.6552,1.0,43.0,low,produce,0.3794,0.1669,0.169,0.2283,0.0564
CUS000248,60_plus,1,senior,3,low,single_household,2039997,172540,7764,0.5965,0.7717,0.897,77.3,medium,produce,0.3834,0.323,0.143,0.0483,0.1023
CUS000249,60_plus,2,senior,5,middle,apartment,3185740,315066,14178,0.579,0.7966,1.0,106.6,medium,produce,0.3109,0.288,0.1408,0.1294,0.1308
CUS000250,60_plus,3~4,family,10,high,apartment,10674991,662581,29816,0.2953,0.7548,1.11,69.1,medium,meat,0.2515,0.3315,0.312,0.0944,0.0106
CUS000251,20s,1,single,7,middle,single_household,4564124,302131,13596,0.4257,0.6245,0.897,120.3,high,produce,0.398,0.1518,0.1657,0.2472,0.0372
CUS000252,40s,2,couple,4,middle,apartment,2650689,339318,15269,0.6175,0.742,1.0,55.9,medium,meat,0.2061,0.4186,0.1667,0.158,0.0507
CUS000253,50s,1,single,7,middle,villa,4564124,337511,15188,0.5833,0.759,0.897,65.5,medium,produce,0.4624,0.3189,0.0998,0.1014,0.0175
CUS000254,30s,1,single,2,low,apartment,1372460,219448,9875,0.5171,0.6867,0.897,110.9,high,meat,0.3028,0.3715,0.1438,0.079,0.1028
CUS000255,60_plus,1,senior,4,middle,single_household,2650689,171971,7739,0.3615,0.8575,0.897,190.8,high,produce,0.4372,0.1895,0.2833,0.0435,0.0466
CUS000256,50s,3~4,family,7,middle,villa,4564124,585835,26363,0.3627,0.8577,1.11,99.9,medium,produce,0.3315,0.2424,0.1575,0.016,0.2527
CUS000257,40s,3~4,family,10,high,apartment,10674991,806450,36290,0.3057,0.7896,1.11,67.6,medium,produce,0.3202,0.2087,0.2492,0.0983,0.1235
CUS000258,40s,3~4,family,8,high,villa,5406144,577586,25991,0.4021,0.6648,1.11,65.4,medium,produce,0.2755,0.2547,0.1416,0.2653,0.0629
CUS000259,30s,1,single,3,low,apartment,2039997,188968,8504,0.6717,0.7199,0.897,115.3,high,produce,0.3731,0.2529,0.2637,0.0905,0.0198
CUS000260,60_plus,2,senior,8,high,apartment,5406144,508533,22884,0.5075,0.8698,1.0,64.3,medium,produce,0.3285,0.2133,0.23,0.053,0.1752
CUS000261,60_plus,3~4,family,9,high,apartment,6734142,595299,26788,0.3877,0.7756,1.11,61.9,medium,produce,0.3519,0.217,0.2582,0.1102,0.0627
CUS000262,60_plus,1,senior,5,middle,single_household,3185740,229257,10317,0.5097,0.7387,0.897,108.7,medium,produce,0.4976,0.2676,0.1293,0.0805,0.025
CUS000263,60_plus,3~4,family,10,high,apartment,10674991,597514,26888,0.2767,0.7907,1.11,145.6,high,produce,0.3844,0.3638,0.0459,0.1645,0.0414
CUS000264,40s,2,couple,6,middle,apartment,3778538,438784,19745,0.3927,0.9351,1.0,75.6,medium,meat,0.333,0.4394,0.1138,0.1091,0.0047
CUS000265,40s,3~4,family,1,low,villa,597808,342643,15419,0.9167,0.9794,1.11,112.1,high,produce,0.4442,0.1319,0.3041,0.0164,0.1033
CUS000266,60_plus,1,senior,4,middle,apartment,2650689,206430,9289,0.6162,0.8581,0.897,65.1,medium,produce,0.5292,0.1946,0.1439,0.0767,0.0556
CUS000267,60_plus,2,senior,6,middle,villa,3778538,533679,24016,0.5046,0.8313,1.0,18.7,low,produce,0.427,0.277,0.2243,0.0378,0.0339
CUS000268,50s,3~4,family,3,low,apartment,2039997,443774,19970,0.6674,0.7796,1.11,99.4,medium,meat,0.2746,0.2976,0.294,0.0629,0.0709
CUS000269,30s,1,single,4,middle,single_household,2650689,203397,9153,0.5491,0.7594,0.897,50.1,low,produce,0.3361,0.2169,0.251,0.1231,0.0729
CUS000270,30s,1,single,1,low,single_household,597808,143898,6475,0.8212,0.7808,0.897,26.6,low,deli,0.199,0.2331,0.1244,0.2586,0.185
CUS000271,30s,1,single,5,middle,single_household,3185740,239261,10767,0.4871,0.699,0.897,105.3,medium,dairy,0.24,0.2474,0.3436,0.0529,0.1161
CUS000272,30s,1,single,10,high,apartment,10674991,421268,18957,0.2572,0.8739,0.897,76.1,medium,produce,0.4538,0.2397,0.191,0.0657,0.0498
CUS000273,30s,3~4,family,3,low,apartment,2039997,295807,13311,0.5727,0.721,1.11,93.4,medium,meat,0.2325,0.3494,0.179,0.0845,0.1546
CUS000274,30s,1,single,5,middle,single_household,3185740,209682,9436,0.5849,0.6002,0.897,96.0,medium,meat,0.2493,0.343,0.2806,0.1151,0.0119
CUS000275,40s,3~4,family,10,high,apartment,10674991,933641,42014,0.2528,0.7649,1.11,39.7,low,produce,0.3002,0.1828,0.2957,0.1743,0.047
CUS000276,60_plus,1,senior,5,middle,single_household,3185740,202439,9110,0.5095,0.6688,0.897,58.1,medium,produce,0.3823,0.1991,0.2958,0.0648,0.058
CUS000277,60_plus,3~4,family,9,high,apartment,6734142,711605,32022,0.3657,0.7854,1.11,91.1,medium,produce,0.3825,0.1587,0.2592,0.1484,0.0512
CUS000278,60_plus,3~4,family,6,middle,apartment,3778538,459538,20679,0.4027,0.871,1.11,69.0,medium,dairy,0.2938,0.2888,0.3357,0.0136,0.068
CUS000279,50s,1,single,6,middle,single_household,3778538,268578,12086,0.4394,0.661,0.897,168.9,high,produce,0.379,0.2154,0.2797,0.0505,0.0755
CUS000280,40s,3~4,family,10,high,apartment,10674991,632414,28459,0.3241,0.6483,1.11,100.7,medium,meat,0.2715,0.3891,0.2045,0.0898,0.0451
CUS000281,30s,3~4,family,9,high,apartment,6734142,851447,38315,0.4839,0.7073,1.11,56.5,medium,produce,0.3305,0.3088,0.228,0.0786,0.0541
CUS000282,60_plus,5+,family,9,high,apartment,6734142,666122,29975,0.4002,0.7478,1.252,48.7,low,produce,0.4085,0.2363,0.1701,0.1457,0.0393
CUS000283,40s,3~4,family,5,middle,single_household,3185740,424915,19121,0.5255,0.6528,1.11,127.4,high,produce,0.3858,0.2161,0.1436,0.1318,0.1226
CUS000284,50s,3~4,family,10,high,apartment,10674991,626760,28204,0.3646,0.864,1.11,127.0,high,meat,0.2423,0.4412,0.0935,0.1451,0.0779
CUS000285,50s,2,couple,2,low,apartment,1372460,388756,17494,0.7509,0.6486,1.0,112.7,high,produce,0.3256,0.1397,0.3232,0.0726,0.139
CUS000286,40s,3~4,family,6,middle,single_household,3778538,479314,21569,0.4503,0.8665,1.11,45.4,low,produce,0.4587,0.2684,0.1427,0.1088,0.0213
CUS000287,20s,1,single,1,low,apartment,597808,146505,6593,0.8009,0.7222,0.897,134.5,high,dairy,0.2281,0.1382,0.3922,0.1579,0.0837
CUS000288,20s,1,single,4,middle,single_household,2650689,197606,8892,0.6799,0.7224,0.897,80.0,medium,produce,0.3187,0.2421,0.1952,0.1425,0.1016
CUS000289,30s,1,single,2,low,single_household,1372460,152045,6842,0.753,0.6187,0.897,75.7,medium,produce,0.3267,0.3167,0.1177,0.1585,0.0803
CUS000290,50s,3~4,family,4,middle,apartment,2650689,380850,17138,0.4813,0.7701,1.11,122.5,high,produce,0.4979,0.1891,0.135,0.07,0.108
CUS000291,50s,2,couple,1,low,apartment,597808,242605,10917,0.8146,0.8646,1.0,46.0,low,produce,0.3028,0.2844,0.2623,0.0629,0.0876
CUS000292,60_plus,2,senior,2,low,apartment,1372460,360519,16223,0.7387,0.8636,1.0,110.6,high,produce,0.475,0.2015,0.1716,0.12,0.0319
CUS000293,30s,1,single,1,low,single_household,597808,127273,5727,0.8473,0.6359,0.897,106.7,medium,produce,0.5449,0.1916,0.1596,0.0729,0.0309
CUS000294,60_plus,2,senior,3,low,apartment,2039997,335426,15094,0.7024,0.8293,1.0,155.3,high,produce,0.3868,0.2736,0.1987,0.12,0.021
CUS000295,40s,3~4,family,8,high,apartment,5406144,634236,28541,0.4081,0.8652,1.11,79.4,medium,meat,0.3084,0.3724,0.0617,0.1605,0.097
CUS000296,60_plus,5+,family,10,high,villa,10674991,823607,37062,0.2507,0.8523,1.252,88.6,medium,produce,0.4588,0.2648,0.1121,0.0764,0.0879
CUS000297,40s,3~4,family,8,high,apartment,5406144,518065,23313,0.4103,0.8304,1.11,123.0,high,produce,0.4596,0.2218,0.1285,0.1103,0.0799
CUS000298,40s,3~4,family,7,middle,apartment,4564124,596525,26844,0.5908,0.7137,1.11,52.9,low,produce,0.3786,0.1966,0.1602,0.1185,0.1461
CUS000299,50s,3~4,family,9,high,apartment,6734142,755080,33979,0.459,0.6958,1.11,63.9,medium,dairy,0.3122,0.1892,0.3536,0.0889,0.0561
CUS000300,30s,3~4,family,8,high,villa,5406144,570742,25683,0.4459,0.7823,1.11,73.1,medium,produce,0.4335,0.0977,0.1276,0.2456,0.0955
CUS000301,20s,1,single,1,low,single_household,597808,181542,8169,0.8972,0.581,0.897,48.1,low,produce,0.45,0.2673,0.0872,0.1512,0.0443
CUS000302,50s,2,couple,2,low,villa,1372460,308604,13887,0.573,0.8559,1.0,59.3,medium,meat,0.26,0.364,0.189,0.0664,0.1207
CUS000303,60_plus,2,senior,6,middle,apartment,3778538,426666,19200,0.5567,0.879,1.0,76.8,medium,produce,0.5283,0.0889,0.1252,0.2182,0.0394
CUS000304,50s,1,single,7,middle,apartment,4564124,262236,11801,0.4719,0.8954,0.897,52.0,low,produce,0.403,0.219,0.2279,0.1141,0.036
CUS000305,20s,1,single,2,low,apartment,1372460,183374,8252,0.7366,0.6614,0.897,87.2,medium,produce,0.277,0.2701,0.1837,0.2205,0.0487
CUS000306,60_plus,3~4,family,10,high,villa,10674991,897483,40387,0.2524,0.7027,1.11,70.6,medium,produce,0.4435,0.0891,0.2468,0.1972,0.0235
CUS000307,20s,1,single,3,low,apartment,2039997,161468,7266,0.7014,0.6489,0.897,124.7,high,produce,0.3835,0.1629,0.2452,0.1522,0.0562
CUS000308,60_plus,1,senior,1,low,apartment,597808,169825,7642,0.8167,0.7852,0.897,44.4,low,produce,0.4606,0.1673,0.228,0.1342,0.01
CUS000309,40s,2,couple,5,middle,apartment,3185740,455326,20490,0.5875,0.7931,1.0,64.6,medium,meat,0.2945,0.3765,0.1683,0.1151,0.0456
CUS000310,40s,1,single,7,middle,single_household,4564124,228733,10293,0.4103,0.7596,0.897,70.9,medium,deli,0.2612,0.1737,0.2107,0.2806,0.0738
CUS000311,50s,1,single,1,low,single_household,597808,131640,5924,0.8458,0.6907,0.897,30.1,low,produce,0.3344,0.2472,0.1033,0.2738,0.0413
CUS000312,60_plus,1,senior,2,low,single_household,1372460,175149,7882,0.812,0.8336,0.897,66.9,medium,meat,0.3196,0.3754,0.0997,0.0607,0.1447
CUS000313,20s,2,couple,3,low,apartment,2039997,363781,16370,0.62,0.6399,1.0,104.2,medium,dairy,0.2172,0.1965,0.2827,0.2429,0.0607
CUS000314,20s,1,single,2,low,apartment,1372460,186623,8398,0.7936,0.6558,0.897,90.7,medium,produce,0.4553,0.0977,0.2379,0.1784,0.0307
CUS000315,60_plus,2,senior,5,middle,single_household,3185740,425266,19137,0.5779,0.9723,1.0,65.8,medium,produce,0.4758,0.2712,0.1538,0.0369,0.0622
CUS000316,50s,1,single,7,middle,apartment,4564124,245214,11035,0.3467,0.8918,0.897,138.9,high,produce,0.4817,0.2102,0.1458,0.0467,0.1155
CUS000317,30s,1,single,10,high,single_household,10674991,307622,13843,0.4073,0.7135,0.897,46.1,low,produce,0.4227,0.2273,0.1197,0.18,0.0503
CUS000318,40s,3~4,family,4,middle,villa,2650689,427408,19233,0.638,0.7896,1.11,77.3,medium,meat,0.2628,0.271,0.1368,0.0748,0.2546
CUS000319,50s,2,couple,3,low,apartment,2039997,327437,14735,0.6029,0.8245,1.0,51.8,low,produce,0.4297,0.3679,0.1161,0.0603,0.0259
CUS000320,30s,2,couple,3,low,apartment,2039997,336318,15134,0.6443,0.6766,1.0,66.7,medium,produce,0.4173,0.2795,0.1827,0.0765,0.044
CUS000321,20s,2,couple,5,middle,apartment,3185740,406452,18290,0.6091,0.6566,1.0,49.3,low,meat,0.1503,0.3205,0.1878,0.1808,0.1606
CUS000322,40s,3~4,family,9,high,villa,6734142,803146,36142,0.2151,0.673,1.11,60.4,medium,dairy,0.2557,0.2248,0.2723,0.1868,0.0603
CUS000323,60_plus,2,senior,7,middle,apartment,4564124,488192,21969,0.4995,0.8652,1.0,52.2,low,produce,0.5475,0.1883,0.2008,0.0521,0.0113
CUS000324,50s,3~4,family,8,high,apartment,5406144,583123,26241,0.5265,0.6954,1.11,68.9,medium,produce,0.4923,0.2135,0.1797,0.0962,0.0184
CUS000325,50s,2,couple,6,middle,apartment,3778538,459325,20670,0.4995,0.8619,1.0,69.4,medium,produce,0.3406,0.2518,0.261,0.1159,0.0307
CUS000326,60_plus,2,senior,3,low,apartment,2039997,294639,13259,0.6557,0.7963,1.0,92.9,medium,produce,0.3528,0.2112,0.293,0.1039,0.0392
CUS000327,40s,5+,family,10,high,apartment,10674991,818230,36820,0.2344,0.7222,1.252,46.0,low,meat,0.2251,0.3279,0.1276,0.2623,0.0572
CUS000328,50s,3~4,family,10,high,villa,10674991,794546,35755,0.2715,0.8461,1.11,73.3,medium,produce,0.4781,0.3142,0.0543,0.1277,0.0258
CUS000329,30s,5+,family,10,high,apartment,10674991,733905,33026,0.1953,0.7191,1.252,60.6,medium,produce,0.3532,0.1623,0.0892,0.3296,0.0656
